Andorra,[g] officially the Principality of Andorra,[1][h] is a sovereign landlocked microstate on the Iberian Peninsula, in the eastern Pyrenees, bordered by France to the north and Spain to the south.	Catalan (/ˈkætələn, -æn, ˌkætəˈlæn/;[3][4] autonym: català, Eastern Catalan: [kətəˈla]), known in the Valencian Community and Carche as Valencian, is a Western Romance language.
Argentina (Spanish pronunciation: [aɾxenˈtina] (listen)), officially the Argentine Republic[A] (Spanish: República Argentina), is a country in the southern half of South America.	Spanish (español or castellano, Castilian) is a Romance language of the Indo-European language family that evolved from colloquial spoken Latin in the Iberian Peninsula of Europe.
Australia, officially the Commonwealth of Australia, is a sovereign country comprising the mainland of the Australian continent, the island of Tasmania, and numerous smaller islands.	English is a West Germanic language of the Indo-European language family, originally spoken by the inhabitants of early medieval England.
Austria,[c] officially the Republic of Austria,[d] is a landlocked country in the southern part of Central Europe, situated at Eastern Alps.	German is a West Germanic language of the Indo-European language family, mainly spoken in Central Europe.
The Bahamas (/bəˈhɑːməz/ (listen)), officially the Commonwealth of The Bahamas, is a country within the Lucayan Archipelago of the West Indies in the Atlantic.	English is a West Germanic language of the Indo-European language family, originally spoken by the inhabitants of early medieval England.
Bangladesh (/ˌbæŋɡləˈdɛʃ, ˌbɑːŋ-/;[13] Bengali: বাংলাদেশ, pronounced [ˈbaŋlaˌdeʃ] (listen)), officially the People's Republic of Bangladesh, is a country in South Asia.	Bengali (/bɛnˈɡɔːli/ ben-GAW-lee),[5][6] generally known by its endonym Bangla (বাংলা, Bengali pronunciation: [ˈbaŋla]), is an Indo-Aryan language native to the Bengal region of South Asia.
Barbados is an island country in the Lesser Antilles of the West Indies, in the Caribbean region of the Americas, and the most easterly of the Caribbean Islands.	English is a West Germanic language of the Indo-European language family, originally spoken by the inhabitants of early medieval England.
Belize (/bəˈliːz/ (listen)) is a Caribbean country on the northeastern coast of Central America.	English is a West Germanic language of the Indo-European language family, originally spoken by the inhabitants of early medieval England.
Bolivia,[a] officially the Plurinational State of Bolivia,[b][11][12] is a landlocked country located in western-central South America.	Spanish (español or castellano, Castilian) is a Romance language of the Indo-European language family that evolved from colloquial spoken Latin in the Iberian Peninsula of Europe.
Brazil (Portuguese: Brasil; Brazilian Portuguese: [bɾaˈziw]),[nt 1] officially the Federative Republic of Brazil (Portuguese: República Federativa do Brasil),[9] is the largest country in both South America and Latin America.	Portuguese (português or, in full, língua portuguesa) is a western Romance language of the Indo-European language family, originating in the Iberian Peninsula of Europe.
